Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,hourly_duration
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-4,16509C,20,2.529
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-4,16829E,18,14.6
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-4,18291F,15,32.801
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-5,16509C,20,6.858
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-5,16829E,18,22.932
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-5,18291F,15,214.965
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-6,16509C,20,2.593
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-6,16829E,18,5.11
2020-09-01,10,2023-03-15T13:00:00Z,dark,Cage 3-6,18291F,15,151.68
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-1,10793A,37,39.23
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-1,14827B,25,15.417
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-1,16829E,18,3.868
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-1,19231J,12,271.643
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-2,14827B,25,3.794
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-2,16829E,18,3.076
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-2,19231J,12,190.743
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-3,10793A,37,32.761
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-3,14827B,25,10.525
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-3,16829E,18,50.237
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-3,19231J,12,36.511
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-4,10793A,37,48.315
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-4,14827B,25,21.271
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-4,16829E,18,65.447
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-4,19231J,12,119.187
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-5,10793A,37,7.09
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-5,14827B,25,3.941
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-5,16829E,18,46.592
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-5,19231J,12,69.97
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-6,10793A,37,39.503
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-6,14827B,25,18.872
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-6,16829E,18,13.863
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 1-6,19231J,12,82.242
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-1,10793A,37,9.106
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-1,14827B,25,69.841
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-1,16829E,18,88.121
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-1,18291F,15,52.494
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-1,19231J,12,37.904
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-2,10793A,37,1439.803
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-2,14827B,25,396.26
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-2,16829E,18,38.191
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-2,18291F,15,33.537
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-2,19231J,12,6.643
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-3,10793A,37,3.329
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-3,14827B,25,77.38
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-3,16829E,18,182.377
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-3,18291F,15,222.09
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-3,19231J,12,77.855
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-4,10793A,37,138.039
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-4,14827B,25,83.148
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-4,16829E,18,239.583
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-4,18291F,15,125.406
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-4,19231J,12,16.341
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-5,10793A,37,71.941
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-5,14827B,25,46.809
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-5,16829E,18,121.518
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-5,18291F,15,54.225
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-5,19231J,12,89.411
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-6,10793A,37,1.68
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-6,14827B,25,51.06
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-6,16829E,18,322.435
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-6,18291F,15,54.376
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 2-6,19231J,12,43.872
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-1,14827B,25,211.958
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-1,16509C,20,79.391
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-1,16829E,18,65.187
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-1,18291F,15,653.015
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-1,19231J,12,154.638
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-2,14827B,25,356.75
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-2,16509C,20,137.443
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-2,16829E,18,116.637
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-2,18291F,15,296.995
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-2,19231J,12,60.144
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-3,14827B,25,306.547
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-3,16509C,20,89.082
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-3,16829E,18,29.628
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-3,18291F,15,396.341
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-3,19231J,12,181.756
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-4,14827B,25,114.6
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-4,16509C,20,291.896
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-4,16829E,18,55.208
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-4,18291F,15,142.274
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-4,19231J,12,77.814
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-5,14827B,25,110.484
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-5,16509C,20,189.655
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-5,16829E,18,81.82
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-5,18291F,15,149.585
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-5,19231J,12,77.166
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-6,14827B,25,121.419
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-6,16509C,20,472.349
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-6,16829E,18,316.408
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-6,18291F,15,75.083
2020-09-01,10,2023-03-15T14:00:00Z,dark,Cage 3-6,19231J,12,87.001
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-1,14827B,25,151.299
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-1,16829E,18,145.439
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-1,18291F,15,57.525
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-1,19231J,12,50.071
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-2,14827B,25,361.325
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-2,16829E,18,519.14
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-2,18291F,15,56.489
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-2,19231J,12,15.66
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-3,14827B,25,284.648
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-3,16829E,18,412.079
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-3,18291F,15,656.225
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-3,19231J,12,55.483
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-4,14827B,25,68.764
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-4,16829E,18,67.565
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-4,18291F,15,187.749
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-4,19231J,12,3.056
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-5,14827B,25,102.927
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-5,16829E,18,179.327
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-5,18291F,15,55.876
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-5,19231J,12,76.484
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-6,14827B,25,47.723
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-6,16829E,18,145.207
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-6,18291F,15,93.282
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 1-6,19231J,12,50.092
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-1,10793A,37,290.053
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-1,14827B,25,183.554
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-1,16829E,18,89.553
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-1,18291F,15,99.42
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-1,19231J,12,409.212
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-2,10793A,37,1101.383
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-2,14827B,25,233.825
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-2,16829E,18,357.535
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-2,18291F,15,12.744
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-2,19231J,12,281.423
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-3,10793A,37,201.922
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-3,14827B,25,87.748
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-3,16829E,18,34.143
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-3,18291F,15,752.988
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-3,19231J,12,118.977
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-4,10793A,37,103.665
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-4,14827B,25,69.312
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-4,16829E,18,50.966
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-4,18291F,15,34.077
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-4,19231J,12,47.147
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-5,10793A,37,385.313
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-5,14827B,25,143.837
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-5,16829E,18,33.204
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-5,18291F,15,35.11
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-5,19231J,12,211.974
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-6,10793A,37,85.811
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-6,14827B,25,59.84
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-6,16829E,18,134.483
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-6,18291F,15,8.542
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 2-6,19231J,12,232.35
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-1,10793A,37,57.118
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-1,14827B,25,62.982
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-1,16509C,20,27.985
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-1,18291F,15,155.9
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-1,19231J,12,16.317
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-2,14827B,25,23.279
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-2,16509C,20,301.283
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-2,18291F,15,437.897
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-3,14827B,25,517.924
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-3,16509C,20,32.106
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-3,18291F,15,45.744
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-3,19231J,12,52.953
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-4,14827B,25,41.231
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-4,16509C,20,105.196
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-4,18291F,15,25.312
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-4,19231J,12,231.876
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-5,14827B,25,24.166
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-5,16509C,20,133.061
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-5,18291F,15,50.077
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-5,19231J,12,24.635
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-6,14827B,25,65.017
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-6,16509C,20,51.991
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-6,18291F,15,56.626
2020-09-01,10,2023-03-15T15:00:00Z,dark,Cage 3-6,19231J,12,40.409
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-1,16829E,18,146.767
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-1,19231J,12,9.054
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-2,16829E,18,82.121
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-2,19231J,12,551.51
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-3,16829E,18,556.576
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-3,19231J,12,300.172
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-4,16829E,18,1284.977
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-4,19231J,12,22.325
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-5,16829E,18,97.713
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-5,19231J,12,29.866
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-6,16829E,18,109.916
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 1-6,19231J,12,25.233
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-1,14827B,25,63.972
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-1,18291F,15,4.634
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-2,14827B,25,450.211
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-2,18291F,15,29.205
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-3,10793A,37,3762.28
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-3,14827B,25,559.813
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-3,18291F,15,20.706
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-4,14827B,25,76.441
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-4,18291F,15,17.034
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-5,14827B,25,83.744
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-5,18291F,15,11.42
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-6,14827B,25,34.962
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 2-6,18291F,15,55.24
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-1,14827B,25,128.871
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-1,16509C,20,116.038
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-1,18291F,15,61.795
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-2,14827B,25,354.727
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-2,16509C,20,125.125
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-2,18291F,15,22.647
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-3,14827B,25,91.856
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-3,16509C,20,798.661
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-3,18291F,15,3250.737
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-4,14827B,25,59.457
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-4,16509C,20,306.965
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-4,18291F,15,34.177
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-5,14827B,25,99.534
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-5,16509C,20,135.909
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-5,18291F,15,12.571
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-6,14827B,25,56.156
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-6,16509C,20,278.411
2020-09-01,10,2023-03-15T16:00:00Z,dark,Cage 3-6,18291F,15,31.586
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-1,14827B,25,79.44
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-1,16829E,18,20.423
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-1,19231J,12,64.861
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-2,14827B,25,127.512
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-2,16829E,18,320.721
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-2,19231J,12,53.125
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-3,14827B,25,144.028
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-3,16829E,18,126.089
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-3,19231J,12,30.908
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-4,14827B,25,20.233
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-4,16829E,18,64.391
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-4,19231J,12,12.811
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-5,14827B,25,154.967
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-5,16829E,18,49.978
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-5,19231J,12,99.352
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-6,14827B,25,37.792
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-6,16829E,18,117.092
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 1-6,19231J,12,52.155
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-1,10793A,37,22.744
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-1,14827B,25,28.695
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-1,16829E,18,5.234
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-1,18291F,15,27.211
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-2,10793A,37,2201.149
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-2,16829E,18,20.206
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-2,18291F,15,24.367
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-2,19231J,12,4.764
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-3,10793A,37,9113.496
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-3,14827B,25,32.363
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-3,16829E,18,683.827
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-3,18291F,15,3.422
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-4,10793A,37,9.946
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-4,14827B,25,19.512
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-4,16829E,18,199.173
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-4,18291F,15,22.305
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-4,19231J,12,2.898
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-5,14827B,25,7.975
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-5,16829E,18,45.322
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-5,18291F,15,12.522
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-6,14827B,25,16.131
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-6,16829E,18,43.937
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-6,18291F,15,2.107
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 2-6,19231J,12,35.975
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-1,14827B,25,131.09
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-1,16509C,20,65.271
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-1,16829E,18,110.054
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-1,18291F,15,208.879
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-1,19231J,12,374.167
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-2,14827B,25,528.747
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-2,16509C,20,103.38
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-2,16829E,18,281.592
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-2,18291F,15,469.327
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-2,19231J,12,197.283
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-3,14827B,25,464.251
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-3,16509C,20,45.477
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-3,16829E,18,227.893
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-3,18291F,15,407.042
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-3,19231J,12,128.146
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-4,14827B,25,49.012
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-4,16509C,20,139.522
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-4,16829E,18,73.202
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-4,18291F,15,109.59
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-4,19231J,12,56.294
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-5,14827B,25,354.699
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-5,16509C,20,96.47
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-5,16829E,18,29.883
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-5,18291F,15,66.417
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-5,19231J,12,168.821
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-6,14827B,25,45.606
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-6,16509C,20,394.924
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-6,16829E,18,126.492
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-6,18291F,15,176.519
2020-09-01,10,2023-03-15T17:00:00Z,dark,Cage 3-6,19231J,12,149.108
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-1,14827B,25,64.982
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-1,18291F,15,24.096
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-1,19231J,12,7.089
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-2,14827B,25,56.329
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-2,18291F,15,2.72
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-2,19231J,12,13.641
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-3,14827B,25,2864.548
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-3,18291F,15,6.149
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-3,19231J,12,408.457
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-4,14827B,25,23.437
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-4,18291F,15,35.61
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-4,19231J,12,28.357
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-5,14827B,25,12.289
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-5,18291F,15,3.8
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-5,19231J,12,3.394
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-6,14827B,25,39.478
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-6,18291F,15,45.109
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 1-6,19231J,12,227.383
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-1,14827B,25,52.946
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-1,16829E,18,329.752
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-1,18291F,15,129.774
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-1,19231J,12,88.36
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-2,14827B,25,68.353
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-2,16829E,18,237.505
2020-09-01,10,2023-03-15T18:00:00Z,dark,Cage 2-2,18291F,15,411.575
