Day,Time,Age_in_months,IdLabel,Cage_level,Cage,duration
9,2020-09-01T01:00:00Z,12,19231J,2,Cage 2-3,7471.517
9,2020-09-01T01:00:00Z,12,19231J,2,Cage 2-4,2.922
9,2020-09-01T01:00:00Z,15,18291F,2,Cage 2-3,3384.194
9,2020-09-01T01:00:00Z,18,16829E,1,Cage 1-2,58.16
9,2020-09-01T01:00:00Z,18,16829E,1,Cage 1-3,5569.339
9,2020-09-01T01:00:00Z,18,16829E,1,Cage 1-4,21.232
9,2020-09-01T01:00:00Z,18,16829E,1,Cage 1-5,23.841
9,2020-09-01T01:00:00Z,18,16829E,1,Cage 1-6,11.856
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-1,405.079
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-2,2.571
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-3,57.276
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-4,2.623
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-5,3.365
9,2020-09-01T01:00:00Z,18,16829E,2,Cage 2-6,39.215
9,2020-09-01T01:00:00Z,25,14827B,2,Cage 2-3,3183.205
9,2020-09-01T01:00:00Z,25,14827B,2,Cage 2-4,1007.651
9,2020-09-01T01:00:00Z,37,10793A,2,Cage 2-3,5.451
9,2020-09-01T01:00:00Z,37,10793A,2,Cage 2-4,17.207
9,2020-09-01T01:00:00Z,37,10793A,2,Cage 2-5,12.461
9,2020-09-01T01:00:00Z,37,10793A,3,Cage 3-1,217.756
9,2020-09-01T01:00:00Z,37,10793A,3,Cage 3-3,7045.883
9,2020-09-01T02:00:00Z,15,18291F,2,Cage 2-3,4196.046
9,2020-09-01T02:00:00Z,18,16829E,1,Cage 1-4,4473.164
9,2020-09-01T02:00:00Z,25,14827B,2,Cage 2-3,3633.155
9,2020-09-01T03:00:00Z,12,19231J,2,Cage 2-1,9.38
9,2020-09-01T03:00:00Z,12,19231J,2,Cage 2-2,212.8
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-1,188.427
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-2,11.078
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-3,10.811
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-4,7056.108
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-5,3.876
9,2020-09-01T03:00:00Z,15,18291F,2,Cage 2-6,9.217
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-1,6.691
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-2,152.889
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-3,17.689
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-4,48.697
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-5,45.928
9,2020-09-01T03:00:00Z,20,16509C,3,Cage 3-6,20.854
9,2020-09-01T03:00:00Z,25,14827B,2,Cage 2-3,857.574
9,2020-09-01T03:00:00Z,25,14827B,2,Cage 2-4,8.932
9,2020-09-01T03:00:00Z,25,14827B,2,Cage 2-5,2.198
9,2020-09-01T03:00:00Z,25,14827B,2,Cage 2-6,7.078
9,2020-09-01T03:00:00Z,37,10793A,3,Cage 3-3,2115.346
9,2020-09-01T03:00:00Z,37,10793A,3,Cage 3-4,15.905
9,2020-09-01T03:00:00Z,37,10793A,3,Cage 3-5,6.595
9,2020-09-01T03:00:00Z,37,10793A,3,Cage 3-6,3.723
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-1,58.713
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-2,27.667
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-3,6807.846
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-4,225.035
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-5,65.494
9,2020-09-01T04:00:00Z,18,16829E,1,Cage 1-6,13.966
9,2020-09-01T04:00:00Z,25,14827B,2,Cage 2-1,6.889
9,2020-09-01T04:00:00Z,25,14827B,2,Cage 2-2,10.997
9,2020-09-01T04:00:00Z,25,14827B,2,Cage 2-3,1596.441
9,2020-09-01T04:00:00Z,25,14827B,2,Cage 2-4,254.115
9,2020-09-01T04:00:00Z,25,14827B,2,Cage 2-6,13.076
9,2020-09-01T04:00:00Z,37,10793A,3,Cage 3-3,8754.69
9,2020-09-01T04:00:00Z,37,10793A,3,Cage 3-4,6.691
9,2020-09-01T05:00:00Z,12,19231J,2,Cage 2-2,31.117
9,2020-09-01T05:00:00Z,12,19231J,2,Cage 2-4,5756.541
9,2020-09-01T05:00:00Z,15,18291F,1,Cage 1-3,2535.865
9,2020-09-01T05:00:00Z,15,18291F,1,Cage 1-4,3.719
9,2020-09-01T05:00:00Z,15,18291F,1,Cage 1-5,5.072
9,2020-09-01T05:00:00Z,15,18291F,1,Cage 1-6,10.259
9,2020-09-01T05:00:00Z,15,18291F,2,Cage 2-1,126.413
9,2020-09-01T05:00:00Z,15,18291F,2,Cage 2-3,3.062
9,2020-09-01T05:00:00Z,20,16509C,3,Cage 3-3,5224.749
9,2020-09-01T05:00:00Z,25,14827B,2,Cage 2-3,3125.164
9,2020-09-01T06:00:00Z,12,19231J,2,Cage 2-1,6.842
9,2020-09-01T06:00:00Z,12,19231J,2,Cage 2-2,35.818
9,2020-09-01T06:00:00Z,15,18291F,1,Cage 1-3,3106.117
9,2020-09-01T06:00:00Z,18,16829E,1,Cage 1-1,8.006
9,2020-09-01T06:00:00Z,18,16829E,1,Cage 1-2,4.435
9,2020-09-01T06:00:00Z,18,16829E,1,Cage 1-4,2.535
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-1,18.989
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-2,2.838
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-3,250.464
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-4,19.466
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-5,35.474
9,2020-09-01T06:00:00Z,20,16509C,3,Cage 3-6,24.708
9,2020-09-01T06:00:00Z,25,14827B,2,Cage 2-4,1504.466
9,2020-09-01T06:00:00Z,37,10793A,2,Cage 2-3,1846.619
9,2020-09-01T06:00:00Z,37,10793A,2,Cage 2-4,429.223
9,2020-09-01T06:00:00Z,37,10793A,2,Cage 2-5,65.144
9,2020-09-01T06:00:00Z,37,10793A,2,Cage 2-6,17.752
9,2020-09-01T06:00:00Z,37,10793A,3,Cage 3-2,114.223
9,2020-09-01T06:00:00Z,37,10793A,3,Cage 3-4,35.016
9,2020-09-01T06:00:00Z,37,10793A,3,Cage 3-5,23.258
9,2020-09-01T06:00:00Z,37,10793A,3,Cage 3-6,42.543
9,2020-09-01T07:00:00Z,12,19231J,1,Cage 1-4,8.925
9,2020-09-01T07:00:00Z,12,19231J,1,Cage 1-6,29.535
9,2020-09-01T07:00:00Z,12,19231J,2,Cage 2-2,13.303
9,2020-09-01T07:00:00Z,12,19231J,2,Cage 2-3,863.528
9,2020-09-01T07:00:00Z,12,19231J,2,Cage 2-4,3.851
9,2020-09-01T07:00:00Z,12,19231J,2,Cage 2-5,5.233
9,2020-09-01T07:00:00Z,12,19231J,2,Cage 2-6,21.447
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-1,33.664
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-2,90.707
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-3,2705.955
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-4,24.82
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-5,5.439
9,2020-09-01T07:00:00Z,15,18291F,1,Cage 1-6,72.238
9,2020-09-01T07:00:00Z,15,18291F,2,Cage 2-2,108.142
9,2020-09-01T07:00:00Z,18,16829E,1,Cage 1-1,37.672
9,2020-09-01T07:00:00Z,18,16829E,1,Cage 1-2,122.025
9,2020-09-01T07:00:00Z,18,16829E,1,Cage 1-3,5.605
9,2020-09-01T07:00:00Z,18,16829E,1,Cage 1-4,15.461
9,2020-09-01T07:00:00Z,18,16829E,1,Cage 1-6,110.916
9,2020-09-01T07:00:00Z,18,16829E,2,Cage 2-2,59.446
9,2020-09-01T07:00:00Z,18,16829E,2,Cage 2-3,3092.119
9,2020-09-01T07:00:00Z,18,16829E,2,Cage 2-4,61.281
9,2020-09-01T07:00:00Z,18,16829E,2,Cage 2-5,24.381
9,2020-09-01T07:00:00Z,18,16829E,2,Cage 2-6,4.397
9,2020-09-01T07:00:00Z,20,16509C,3,Cage 3-3,1377.394
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-1,56.745
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-2,49.618
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-3,1911.13
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-4,31.231
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-5,36.111
9,2020-09-01T07:00:00Z,25,14827B,2,Cage 2-6,20.494
9,2020-09-01T07:00:00Z,25,14827B,3,Cage 3-1,20.236
9,2020-09-01T07:00:00Z,25,14827B,3,Cage 3-2,97.183
9,2020-09-01T07:00:00Z,25,14827B,3,Cage 3-3,25.06
9,2020-09-01T07:00:00Z,37,10793A,2,Cage 2-3,104.982
9,2020-09-01T07:00:00Z,37,10793A,2,Cage 2-4,3.643
9,2020-09-01T07:00:00Z,37,10793A,2,Cage 2-5,6.749
9,2020-09-01T07:00:00Z,37,10793A,2,Cage 2-6,2.264
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-1,127.153
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-2,936.421
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-3,3556.49
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-4,142.936
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-5,98.024
9,2020-09-01T08:00:00Z,12,19231J,1,Cage 1-6,66.641
9,2020-09-01T08:00:00Z,15,18291F,1,Cage 1-3,2105.996
9,2020-09-01T08:00:00Z,18,16829E,2,Cage 2-1,8.788
9,2020-09-01T08:00:00Z,18,16829E,2,Cage 2-2,3.553
9,2020-09-01T08:00:00Z,18,16829E,2,Cage 2-3,2037.791
9,2020-09-01T08:00:00Z,18,16829E,2,Cage 2-4,8.882
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-1,36.198
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-2,396.532
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-3,1842.695
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-4,186.967
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-5,88.523
9,2020-09-01T08:00:00Z,20,16509C,3,Cage 3-6,104.847
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-1,12.344
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-2,4.572
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-3,5297.121
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-4,10.162
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-5,35.498
9,2020-09-01T08:00:00Z,25,14827B,1,Cage 1-6,2.682
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-1,18.01
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-2,10.82
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-3,44.987
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-4,12.442
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-5,18.099
9,2020-09-01T08:00:00Z,25,14827B,2,Cage 2-6,2.861
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-1,59.366
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-2,283.816
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-3,1999.365
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-4,35.503
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-5,81.263
9,2020-09-01T08:00:00Z,25,14827B,3,Cage 3-6,51.982
9,2020-09-01T08:00:00Z,37,10793A,1,Cage 1-3,8251.269
9,2020-09-01T08:00:00Z,37,10793A,2,Cage 2-2,4.451
9,2020-09-01T08:00:00Z,37,10793A,2,Cage 2-4,118.321
9,2020-09-01T09:00:00Z,12,19231J,1,Cage 1-3,5342.976
9,2020-09-01T09:00:00Z,15,18291F,1,Cage 1-4,28.921
9,2020-09-01T09:00:00Z,15,18291F,1,Cage 1-6,5.946
9,2020-09-01T09:00:00Z,15,18291F,2,Cage 2-2,2.972
9,2020-09-01T09:00:00Z,15,18291F,2,Cage 2-3,185.888
9,2020-09-01T09:00:00Z,15,18291F,2,Cage 2-4,15.868
9,2020-09-01T09:00:00Z,15,18291F,2,Cage 2-5,14.224
9,2020-09-01T09:00:00Z,15,18291F,2,Cage 2-6,8.892
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-1,43.775
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-2,209.2
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-3,19.799
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-4,14.8
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-5,19.419
9,2020-09-01T09:00:00Z,15,18291F,3,Cage 3-6,126.627
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-1,94.829
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-2,17.716
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-3,1540.975
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-4,20.432
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-5,101.755
9,2020-09-01T09:00:00Z,20,16509C,3,Cage 3-6,87.629
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-1,4.505
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-2,8.007
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-3,105.539
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-4,22.552
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-5,5.201
9,2020-09-01T10:00:00Z,15,18291F,2,Cage 2-6,45.904
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-1,65.946
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-2,339.946
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-3,1520.322
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-4,24.486
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-5,85.801
9,2020-09-01T10:00:00Z,18,16829E,2,Cage 2-6,44.905
9,2020-09-01T10:00:00Z,25,14827B,1,Cage 1-3,422.576
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-1,85.499
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-2,368.578
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-3,2621.013
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-4,8.959
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-5,21.589
9,2020-09-01T11:00:00Z,12,19231J,1,Cage 1-6,14.194
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-1,16.673
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-2,288.151
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-3,1574.155
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-4,5.638
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-5,47.165
9,2020-09-01T11:00:00Z,15,18291F,2,Cage 2-6,1.036
9,2020-09-01T11:00:00Z,15,18291F,3,Cage 3-1,28.002
9,2020-09-01T11:00:00Z,15,18291F,3,Cage 3-2,1.357
9,2020-09-01T11:00:00Z,15,18291F,3,Cage 3-4,0.829
9,2020-09-01T11:00:00Z,15,18291F,3,Cage 3-5,27.04
9,2020-09-01T11:00:00Z,15,18291F,3,Cage 3-6,7.829
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-1,49.551
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-2,371.33
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-3,278.887
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-4,426.178
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-5,51.097
9,2020-09-01T11:00:00Z,18,16829E,2,Cage 2-6,33.554
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-1,62
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-2,92.057
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-3,7004.884
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-4,111.513
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-5,121.511
9,2020-09-01T11:00:00Z,20,16509C,3,Cage 3-6,61.052
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-1,49.726
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-2,514.752
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-3,392.378
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-4,47.079
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-5,80.785
9,2020-09-01T11:00:00Z,25,14827B,1,Cage 1-6,71.842
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-1,31.429
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-2,795.905
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-3,231.041
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-4,19.075
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-5,65.67
9,2020-09-01T11:00:00Z,25,14827B,2,Cage 2-6,44.334
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-1,32.475
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-2,21.006
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-3,512.181
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-4,133.816
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-5,85.745
9,2020-09-01T11:00:00Z,37,10793A,1,Cage 1-6,8.068
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-1,814.418
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-2,19.679
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-3,84.752
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-4,403.677
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-5,3.472
10,2020-09-02T00:00:00Z,12,19231J,1,Cage 1-6,108.523
10,2020-09-02T00:00:00Z,12,19231J,2,Cage 2-1,30.973
10,2020-09-02T00:00:00Z,12,19231J,2,Cage 2-2,2.308
10,2020-09-02T00:00:00Z,12,19231J,2,Cage 2-3,42.47
10,2020-09-02T00:00:00Z,12,19231J,2,Cage 2-4,43.269
10,2020-09-02T00:00:00Z,12,19231J,2,Cage 2-6,77.317
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-1,76.431
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-2,46.997
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-3,1460.863
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-4,43.249
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-5,5.765
10,2020-09-02T00:00:00Z,15,18291F,1,Cage 1-6,35.631
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-1,38.693
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-2,10.347
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-3,5.248
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-4,9.311
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-5,14.209
10,2020-09-02T00:00:00Z,15,18291F,2,Cage 2-6,11.791
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-1,107.875
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-2,383.646
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-3,343.292
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-4,23.796
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-5,87.618
10,2020-09-02T00:00:00Z,20,16509C,3,Cage 3-6,55.686
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-1,29.362
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-2,35.807
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-3,171.587
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-4,201.171
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-5,8.871
10,2020-09-02T00:00:00Z,25,14827B,1,Cage 1-6,50.047
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-1,62.436
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-2,43.061
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-3,324.472
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-4,56.135
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-5,55.486
10,2020-09-02T00:00:00Z,25,14827B,2,Cage 2-6,130.895
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-1,41.99
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-2,381.32
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-3,10.534
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-4,255.64
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-5,10.827
10,2020-09-02T00:00:00Z,25,14827B,3,Cage 3-6,26.434
10,2020-09-02T00:00:00Z,37,10793A,1,Cage 1-1,20.27
10,2020-09-02T00:00:00Z,37,10793A,1,Cage 1-2,65.627
10,2020-09-02T00:00:00Z,37,10793A,1,Cage 1-3,553.768
10,2020-09-02T00:00:00Z,37,10793A,1,Cage 1-4,1.613
10,2020-09-02T00:00:00Z,37,10793A,1,Cage 1-6,5.862
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-1,264.599
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-2,248.835
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-3,84.69
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-4,18.909
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-5,80.997
10,2020-09-02T00:00:00Z,37,10793A,2,Cage 2-6,26.092
10,2020-09-02T01:00:00Z,15,18291F,1,Cage 1-2,25.9
10,2020-09-02T01:00:00Z,15,18291F,1,Cage 1-3,1871.07
10,2020-09-02T01:00:00Z,15,18291F,1,Cage 1-4,1567.835
10,2020-09-02T01:00:00Z,15,18291F,1,Cage 1-5,3.005
10,2020-09-02T01:00:00Z,15,18291F,1,Cage 1-6,14.919
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-1,56.208
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-2,90.985
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-3,3078.985
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-4,3.305
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-5,3.177
10,2020-09-02T01:00:00Z,18,16829E,2,Cage 2-6,178.098
10,2020-09-02T01:00:00Z,25,14827B,1,Cage 1-3,2984.934
10,2020-09-02T01:00:00Z,25,14827B,1,Cage 1-4,271.124
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-1,126.647
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-2,9.191
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-3,16.302
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-4,14.013
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-5,9.394
10,2020-09-02T01:00:00Z,25,14827B,2,Cage 2-6,1.752
10,2020-09-02T01:00:00Z,37,10793A,2,Cage 2-4,8344.59
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-1,314.904
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-2,9.776
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-3,11.077
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-4,4.631
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-5,75.419
10,2020-09-02T01:00:00Z,37,10793A,3,Cage 3-6,153.964
10,2020-09-02T02:00:00Z,12,19231J,1,Cage 1-1,246.15
10,2020-09-02T02:00:00Z,12,19231J,1,Cage 1-2,20.109
10,2020-09-02T02:00:00Z,12,19231J,1,Cage 1-4,134.36
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-1,120.321
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-2,29.796
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-3,1189.081
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-4,3194.524
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-5,4.525
10,2020-09-02T02:00:00Z,15,18291F,1,Cage 1-6,38.003
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-1,16.459
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-2,21.098
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-3,2.816
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-4,15.573
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-5,2.256
10,2020-09-02T02:00:00Z,15,18291F,2,Cage 2-6,5.127
10,2020-09-02T02:00:00Z,25,14827B,1,Cage 1-3,2950.743
10,2020-09-02T03:00:00Z,15,18291F,1,Cage 1-2,3.847
10,2020-09-02T03:00:00Z,15,18291F,1,Cage 1-3,7099.017
10,2020-09-02T03:00:00Z,15,18291F,1,Cage 1-4,1.423
10,2020-09-02T03:00:00Z,18,16829E,2,Cage 2-3,2074.781
10,2020-09-02T03:00:00Z,20,16509C,3,Cage 3-3,4623.05
10,2020-09-02T03:00:00Z,25,14827B,1,Cage 1-1,2.621
10,2020-09-02T03:00:00Z,25,14827B,1,Cage 1-2,21.894
10,2020-09-02T03:00:00Z,25,14827B,1,Cage 1-3,797.019
10,2020-09-02T03:00:00Z,25,14827B,1,Cage 1-4,6.037
10,2020-09-02T04:00:00Z,18,16829E,2,Cage 2-3,2024.082
10,2020-09-02T04:00:00Z,20,16509C,3,Cage 3-1,9.527
10,2020-09-02T04:00:00Z,20,16509C,3,Cage 3-2,23.508
10,2020-09-02T04:00:00Z,20,16509C,3,Cage 3-4,42.12
10,2020-09-02T04:00:00Z,20,16509C,3,Cage 3-5,10.782
10,2020-09-02T04:00:00Z,20,16509C,3,Cage 3-6,17.064
10,2020-09-02T04:00:00Z,37,10793A,2,Cage 2-1,7.182
10,2020-09-02T04:00:00Z,37,10793A,2,Cage 2-2,24.722
10,2020-09-02T04:00:00Z,37,10793A,2,Cage 2-3,5901.248
10,2020-09-02T05:00:00Z,12,19231J,1,Cage 1-1,104.392
10,2020-09-02T05:00:00Z,12,19231J,1,Cage 1-2,537.891
10,2020-09-02T05:00:00Z,12,19231J,1,Cage 1-4,55.337
10,2020-09-02T05:00:00Z,12,19231J,1,Cage 1-6,13.441
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-1,16.318
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-2,48.346
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-3,367.358
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-4,16.832
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-5,55.816
10,2020-09-02T05:00:00Z,12,19231J,2,Cage 2-6,7.444
10,2020-09-02T05:00:00Z,12,19231J,3,Cage 3-1,157.555
10,2020-09-02T05:00:00Z,12,19231J,3,Cage 3-2,63.015
